symbol,zone_source,zone_class,direction,pattern,zone_low,zone_high,zone_strength,confluent,confluent_hourly_pattern,has_divergence,has_htf_momentum,passes_body_filter,passes_gap_filter,touch_number,entry_ts,entry_price,reaction_pattern,reaction_rsi,reaction_vol_ratio,exit_ts,exit_price,exit_reason,gross_pnl_pct,pnl_pct,hold_bars
BANDHANBNK,1h,continuation,long,RBR,141.30999755859375,141.67999267578125,10.84,False,,False,False,True,False,1,2026-04-02 03:45:00+00:00,142.12,pin_bar,16.1,2.11,2026-04-02 06:50:00+00:00,141.03,stop_loss,-0.769,-1.068,37
BANDHANBNK,1h,continuation,long,RBR,147.0,147.85000610351562,3.82,False,,False,True,True,False,1,2026-03-23 05:20:00+00:00,148.31,pin_bar,24.2,2.74,2026-03-23 06:05:00+00:00,146.71,stop_loss,-1.082,-1.381,9
BANDHANBNK,1h,continuation,long,RBR,146.9199981689453,147.72999572753906,4.19,False,,False,True,True,False,1,2026-03-23 05:20:00+00:00,148.31,pin_bar,24.2,2.74,2026-03-23 06:45:00+00:00,146.63,stop_loss,-1.135,-1.434,17
BANDHANBNK,1h,continuation,short,DBD,177.60000610351562,178.38999938964844,3.31,False,,False,False,True,False,1,2026-04-27 03:50:00+00:00,177.81,pin_bar,83.3,2.23,2026-04-27 04:20:00+00:00,177.11,trailing_stop,0.396,0.097,6
BANDHANBNK,1h,continuation,short,DBD,148.4199981689453,149.17999267578125,7.96,False,,False,False,True,False,1,2026-04-06 06:50:00+00:00,148.31,pin_bar,70.6,1.66,2026-04-06 07:20:00+00:00,149.48,stop_loss,-0.788,-1.088,6
BANKBARODA,5m,reversal,short,RBD,281.0899963378906,281.30999755859375,10.01,True,DBD,False,False,True,True,1,2026-06-15 03:45:00+00:00,280.3,pin_bar,81.6,1.57,2026-06-15 09:15:00+00:00,277.15,take_profit,1.122,0.872,66
BANKBARODA,5m,continuation,long,RBR,261.5,261.79998779296875,11.55,False,,False,False,True,True,1,2026-05-15 09:25:00+00:00,262.3,engulfing,28.5,1.71,2026-05-15 09:50:00+00:00,260.98,stop_loss,-0.504,-0.804,5
BANKBARODA,5m,continuation,long,RBR,269.70001220703125,269.8500061035156,17.31,False,,True,False,True,True,1,2026-05-29 06:45:00+00:00,270.2,pin_bar,34.6,1.41,2026-05-29 07:20:00+00:00,269.16,stop_loss,-0.385,-0.684,7
BANKBARODA,1h,continuation,long,RBR,247.10000610351562,247.64999389648438,17.36,False,,False,True,True,False,1,2026-03-30 09:55:00+00:00,247.4,pin_bar,30.2,2.68,2026-04-01 03:50:00+00:00,248.99,take_profit,0.642,0.392,2
BANKBARODA,1h,continuation,long,RBR,253.00999450683594,253.67999267578125,10.59,False,,False,True,True,False,1,2026-03-30 03:45:00+00:00,253.95,pin_bar,21.4,1.72,2026-03-30 04:40:00+00:00,252.5,stop_loss,-0.569,-0.869,11
BANKBARODA,1h,continuation,short,DBD,276.0,276.70001220703125,7.52,False,,False,False,True,False,1,2026-04-13 09:40:00+00:00,276.19,pin_bar,70.6,2.74,2026-04-15 03:50:00+00:00,277.25,stop_loss,-0.385,-0.685,5
BANKINDIA,5m,continuation,short,DBD,146.21,146.35,7.73,True,DBD,False,False,True,True,1,2026-07-15 06:45:00+00:00,145.76,pin_bar,67.9,6.14,2026-07-15 06:55:00+00:00,144.98,trailing_stop,0.535,0.236,2
BANKINDIA,5m,continuation,short,DBD,143.4,143.51,11.73,False,,False,False,True,True,1,2026-09-01 05:45:00+00:00,143.21,pin_bar,70.6,2.61,2026-09-01 08:15:00+00:00,142.04,take_profit,0.82,0.57,30
BANKINDIA,1h,continuation,long,RBR,134.5500030517578,135.25,4.01,False,,False,False,True,False,1,2026-04-02 06:35:00+00:00,135.5,pin_bar,31.3,6.63,2026-04-02 08:40:00+00:00,137.94,take_profit,1.799,1.549,25
BANKINDIA,1h,continuation,long,RBR,134.5500030517578,135.25,4.01,False,,True,True,True,False,2,2026-06-02 06:35:00+00:00,135.09,pin_bar,29.8,1.64,2026-06-02 07:40:00+00:00,136.71,take_profit,1.198,0.948,13
BANKINDIA,1h,continuation,long,RBR,134.5500030517578,135.25,4.01,False,,False,False,True,False,3,2026-06-03 04:10:00+00:00,135.48,engulfing,34.8,1.55,2026-06-03 07:55:00+00:00,137.88,take_profit,1.77,1.52,45
BANKINDIA,1h,continuation,long,RBR,135.35000610351562,136.0,10.89,False,,False,False,True,False,1,2026-04-02 06:35:00+00:00,135.5,pin_bar,31.3,6.63,2026-04-02 06:50:00+00:00,135.08,stop_loss,-0.31,-0.61,3
BANKINDIA,1h,continuation,long,RBR,152.38999938964844,152.88999938964844,4.5,False,,False,False,True,False,1,2026-03-13 04:00:00+00:00,153.32,pin_bar,32.3,1.79,2026-03-13 04:20:00+00:00,152.09,stop_loss,-0.805,-1.105,4
BANKINDIA,1h,continuation,long,RBR,139.80999755859375,140.17999267578125,11.63,False,,False,False,True,False,1,2026-05-29 09:45:00+00:00,139.99,engulfing,33.4,5.21,2026-05-29 09:50:00+00:00,139.53,stop_loss,-0.328,-0.628,1
BANKINDIA,1h,continuation,short,DBD,144.5,144.75,3.66,False,,False,False,True,False,1,2026-07-02 07:00:00+00:00,144.25,pin_bar,77.4,2.62,2026-07-02 07:05:00+00:00,145.04,stop_loss,-0.547,-0.848,1
BANKINDIA,1h,continuation,long,RBR,140.4499969482422,141.11000061035156,15.2,False,,False,False,True,True,1,2026-07-24 03:55:00+00:00,140.88,pin_bar,33.7,1.45,2026-07-24 05:35:00+00:00,140.17,stop_loss,-0.505,-0.804,20
BHARATFORG,5m,continuation,long,RBR,1875.9,1877.6,25.85,True,RBR,True,False,True,True,1,2026-04-30 03:45:00+00:00,1885.8,pin_bar,28.8,1.96,2026-04-30 04:40:00+00:00,1872.15,stop_loss,-0.724,-1.023,11
BHARATFORG,5m,continuation,short,DBD,1938.1,1939.9,9.22,False,,False,False,True,True,1,2026-05-25 06:55:00+00:00,1936.7,pin_bar,69.8,1.4,2026-05-25 07:05:00+00:00,1932.85,trailing_stop,0.199,-0.101,2
BHARATFORG,5m,continuation,long,RBR,1877.9,1880.0,8.91,True,RBR,False,False,True,True,1,2026-06-10 03:55:00+00:00,1898.0,pin_bar,30.5,1.89,2026-06-10 07:35:00+00:00,1945.71,take_profit,2.514,2.263,44
BHARATFORG,5m,continuation,long,RBR,2097.7,2100.3,13.81,False,,False,False,True,True,1,2026-07-14 08:20:00+00:00,2100.9,pin_bar,29.3,1.42,2026-07-14 09:15:00+00:00,2107.9,trailing_stop,0.333,0.033,11
BHARATFORG,5m,continuation,long,RBR,2097.7,2100.3,13.81,False,,False,False,True,True,2,2026-07-15 09:45:00+00:00,2098.3,pin_bar,34.0,1.46,2026-07-16 03:45:00+00:00,2093.5,stop_loss,-0.229,-0.528,3
BHARATFORG,1h,continuation,long,RBR,1731.9000244140625,1735.5,11.21,False,,False,False,True,False,1,2026-03-13 04:30:00+00:00,1738.9,pin_bar,25.8,1.48,2026-03-13 04:35:00+00:00,1728.44,stop_loss,-0.602,-0.901,1
BHARATFORG,1h,continuation,short,DBD,1656.5,1665.5,4.44,False,,True,False,True,False,1,2026-04-07 07:00:00+00:00,1660.0,pin_bar,65.5,2.62,2026-04-07 08:10:00+00:00,1668.83,stop_loss,-0.532,-0.832,14
BHARTIARTL,5m,reversal,short,RBD,1836.5999755859375,1837.800048828125,4.98,False,,False,True,True,True,1,2026-06-15 08:35:00+00:00,1839.2,pin_bar,65.4,2.49,2026-06-15 08:40:00+00:00,1841.48,stop_loss,-0.124,-0.424,1
BHARTIARTL,1h,reversal,long,DBR,1819.4000244140625,1825.0,21.91,False,,False,False,True,False,1,2026-03-04 03:50:00+00:00,1849.6,pin_bar,23.7,3.32,2026-03-04 09:10:00+00:00,1917.28,take_profit,3.659,3.408,64
BHARTIARTL,1h,continuation,short,DBD,2025.4000244140625,2029.0,11.49,False,,False,False,True,False,1,2025-11-10 09:20:00+00:00,2025.9,pin_bar,67.4,5.14,2025-11-10 09:55:00+00:00,2020.8,trailing_stop,0.252,-0.048,7
BHARTIARTL,1h,continuation,long,RBR,1965.5999755859375,1970.300048828125,14.25,False,,False,False,True,False,1,2026-01-21 03:50:00+00:00,1982.8,pin_bar,30.1,1.34,2026-01-21 08:30:00+00:00,1994.95,trailing_stop,0.613,0.312,56
BHARTIARTL,1h,continuation,long,RBR,1925.0,1927.800048828125,5.29,False,,False,False,True,False,1,2026-07-07 09:50:00+00:00,1924.4,pin_bar,30.8,2.33,2026-07-07 09:55:00+00:00,1921.15,stop_loss,-0.169,-0.469,1
BHEL,5m,continuation,long,RBR,250.15,250.5,10.61,False,,False,False,True,True,1,2026-03-30 03:55:00+00:00,251.1,engulfing,26.0,1.42,2026-03-30 04:10:00+00:00,252.22,trailing_stop,0.448,0.148,3
BHEL,5m,continuation,short,DBD,379.0,379.65,5.75,False,,False,False,True,True,1,2026-06-12 09:10:00+00:00,378.8,pin_bar,73.7,1.71,2026-06-15 03:45:00+00:00,377.75,trailing_stop,0.277,-0.023,10
BHEL,5m,continuation,long,RBR,412.95,413.4,48.17,False,,False,False,True,True,1,2026-08-21 03:45:00+00:00,414.35,engulfing,31.5,4.33,2026-08-21 04:00:00+00:00,415.5,trailing_stop,0.278,-0.023,3
BHEL,5m,continuation,long,RBR,426.0,426.4,5.81,False,,False,False,True,True,1,2026-09-01 07:45:00+00:00,426.5,pin_bar,21.0,1.36,2026-09-01 08:25:00+00:00,425.15,stop_loss,-0.317,-0.617,8
BHEL,1h,continuation,long,RBR,244.5,245.39999389648438,4.46,False,,False,False,True,False,1,2026-03-30 09:45:00+00:00,245.4,engulfing,22.9,1.55,2026-03-30 09:55:00+00:00,244.01,stop_loss,-0.566,-0.866,2
BHEL,1h,continuation,long,RBR,244.5,245.39999389648438,4.46,False,,False,False,True,False,2,2026-04-02 03:45:00+00:00,245.37,pin_bar,13.1,2.31,2026-04-02 03:50:00+00:00,244.01,stop_loss,-0.554,-0.853,1
BHEL,1h,continuation,short,DBD,295.6499938964844,298.0,4.08,False,,False,True,True,True,1,2026-04-15 06:20:00+00:00,296.04,pin_bar,67.6,2.1,2026-04-16 03:45:00+00:00,293.77,trailing_stop,0.767,0.467,44
BHEL,1h,continuation,short,DBD,295.6499938964844,298.0,4.08,False,,False,True,True,True,2,2026-04-16 09:10:00+00:00,297.37,pin_bar,78.0,1.43,2026-04-16 09:20:00+00:00,298.6,stop_loss,-0.412,-0.713,2
BHEL,1h,reversal,long,DBR,257.1000061035156,257.8999938964844,8.29,False,,False,False,True,False,1,2026-03-13 08:00:00+00:00,258.2,engulfing,33.8,1.5,2026-03-16 03:45:00+00:00,259.1,trailing_stop,0.349,0.048,24
BHEL,1h,continuation,short,DBD,269.1000061035156,269.8500061035156,24.04,False,,False,False,True,False,1,2026-03-12 06:50:00+00:00,269.0,pin_bar,82.3,1.71,2026-03-12 07:25:00+00:00,268.12,trailing_stop,0.325,0.026,7
BHEL,1h,continuation,short,DBD,269.1000061035156,269.8500061035156,24.04,False,,False,False,True,False,2,2026-03-12 08:00:00+00:00,268.6,pin_bar,66.2,2.25,2026-03-13 03:45:00+00:00,267.52,trailing_stop,0.4,0.101,24
BIOCON,5m,continuation,long,RBR,363.6,363.95,4.69,True,RBR,True,False,True,True,1,2026-04-01 09:20:00+00:00,364.2,engulfing,31.1,2.99,2026-04-01 09:40:00+00:00,365.45,trailing_stop,0.343,0.043,4
BIOCON,5m,continuation,long,RBR,401.35,401.75,5.1,False,,False,True,True,True,1,2026-07-08 07:15:00+00:00,401.75,pin_bar,24.5,1.32,2026-07-08 07:30:00+00:00,402.43,trailing_stop,0.168,-0.132,3
BIOCON,1h,continuation,long,RBR,358.04998779296875,359.70001220703125,9.78,False,,True,False,True,False,1,2026-03-30 05:40:00+00:00,359.65,engulfing,34.2,2.89,2026-03-30 06:35:00+00:00,361.15,trailing_stop,0.417,0.117,11
BIOCON,1h,continuation,long,RBR,366.1499938964844,367.3999938964844,29.22,False,,False,False,True,False,1,2026-03-23 09:35:00+00:00,367.0,pin_bar,29.3,28.23,2026-03-24 03:45:00+00:00,370.16,take_profit,0.862,0.612,5
BIOCON,1h,continuation,short,DBD,369.6000061035156,371.3500061035156,5.66,False,,False,False,True,False,1,2026-04-01 03:45:00+00:00,369.35,engulfing,76.4,1.36,2026-04-01 05:25:00+00:00,363.86,take_profit,1.485,1.236,20
BIOCON,1h,continuation,long,RBR,357.45001220703125,358.25,4.66,False,,False,False,True,False,1,2026-04-23 09:50:00+00:00,357.55,pin_bar,30.1,3.0,2026-04-23 09:55:00+00:00,356.74,stop_loss,-0.228,-0.528,1
BIOCON,1h,continuation,long,RBR,396.6000061035156,398.04998779296875,9.37,False,,False,False,True,False,1,2026-09-02 03:45:00+00:00,398.65,pin_bar,25.1,1.44,2026-09-02 04:50:00+00:00,400.52,trailing_stop,0.47,0.17,13
BIOCON,1h,continuation,long,RBR,396.6000061035156,398.04998779296875,9.37,False,,False,False,True,False,2,2026-09-04 09:35:00+00:00,397.05,pin_bar,28.0,3.33,2026-09-07 03:45:00+00:00,395.81,stop_loss,-0.313,-0.613,2
BIOCON,1h,reversal,long,DBR,391.20001220703125,391.3999938964844,9.17,False,,False,False,True,False,1,2026-09-08 08:50:00+00:00,392.45,pin_bar,29.2,1.58,2026-09-09 03:45:00+00:00,396.51,take_profit,1.036,0.785,12
BOSCHLTD,5m,continuation,long,RBR,35695.0,35750.0,10.38,False,,False,True,True,True,1,2026-05-04 06:45:00+00:00,35700.0,pin_bar,24.7,4.69,2026-05-04 07:00:00+00:00,35765.0,trailing_stop,0.182,-0.118,3
BOSCHLTD,5m,continuation,short,DBD,36810.0,36845.0,3.98,False,,False,True,True,True,1,2026-05-07 03:45:00+00:00,36770.0,engulfing,70.4,1.39,2026-05-07 03:50:00+00:00,36918.69,stop_loss,-0.404,-0.705,1
BOSCHLTD,5m,continuation,long,RBR,37225.0,37250.0,23.54,False,,False,False,True,True,1,2026-05-19 09:20:00+00:00,37220.0,pin_bar,33.7,3.02,2026-05-19 09:35:00+00:00,37150.55,stop_loss,-0.187,-0.486,3
BOSCHLTD,5m,continuation,long,RBR,39035.0,39060.0,5.01,False,,False,False,True,True,1,2026-06-15 09:40:00+00:00,39050.0,pin_bar,24.2,2.75,2026-06-16 03:45:00+00:00,39236.14,take_profit,0.477,0.227,4
BOSCHLTD,5m,continuation,long,RBR,39040.0,39070.0,9.02,False,,False,False,True,True,1,2026-06-15 09:40:00+00:00,39050.0,pin_bar,24.2,2.75,2026-06-15 09:50:00+00:00,38961.92,stop_loss,-0.226,-0.525,2
BOSCHLTD,5m,continuation,long,RBR,41840.0,41850.0,4.82,False,,False,False,True,True,1,2026-07-10 07:30:00+00:00,41820.0,pin_bar,28.3,2.57,2026-07-10 07:40:00+00:00,41756.32,stop_loss,-0.152,-0.452,2
BOSCHLTD,5m,continuation,short,DBD,41520.0,41535.0,5.38,False,,False,False,True,True,1,2026-07-30 09:35:00+00:00,41515.0,pin_bar,68.0,1.71,2026-07-31 03:45:00+00:00,41618.07,stop_loss,-0.248,-0.548,5
BOSCHLTD,5m,continuation,short,DBD,48310.0,48350.0,33.83,False,,False,False,True,True,1,2026-08-25 09:25:00+00:00,48315.0,pin_bar,83.5,2.04,2026-08-26 03:45:00+00:00,48446.7,stop_loss,-0.273,-0.573,4
BOSCHLTD,1h,continuation,short,DBD,34926.80078125,35027.6015625,18.11,False,,False,True,True,False,1,2026-04-08 04:25:00+00:00,34810.0,engulfing,76.8,1.42,2026-04-08 04:45:00+00:00,35097.66,stop_loss,-0.826,-1.127,4
BOSCHLTD,1h,reversal,short,RBD,41020.0,41150.0,33.41,False,,False,True,True,False,1,2026-06-25 03:55:00+00:00,40950.0,pin_bar,78.5,3.23,2026-06-25 04:55:00+00:00,41232.3,stop_loss,-0.689,-0.99,12
BOSCHLTD,1h,continuation,short,DBD,39400.0,39495.0,14.24,False,,False,False,True,True,1,2026-06-12 03:45:00+00:00,39035.0,pin_bar,86.7,2.22,2026-06-15 03:45:00+00:00,39573.99,stop_loss,-1.381,-1.682,75
BOSCHLTD,1h,reversal,short,RBD,30565.0,30700.0,18.32,False,,False,False,True,False,1,2026-03-25 03:50:00+00:00,30590.0,pin_bar,72.0,2.58,2026-03-25 04:15:00+00:00,30495.0,trailing_stop,0.311,0.011,5
BOSCHLTD,1h,continuation,long,RBR,36105.0,36240.0,35.71,False,,False,False,True,False,1,2026-05-13 09:50:00+00:00,36270.0,pin_bar,33.2,3.53,2026-05-14 03:55:00+00:00,36462.5,trailing_stop,0.531,0.23,4
BOSCHLTD,1h,continuation,short,DBD,41910.0,42000.0,4.51,False,,False,False,True,False,1,2026-07-08 08:15:00+00:00,41930.0,pin_bar,69.4,1.68,2026-07-08 08:30:00+00:00,41622.0,take_profit,0.735,0.485,3
BPCL,5m,continuation,short,DBD,316.1000061035156,316.25,7.07,False,,False,True,True,True,1,2026-05-06 09:05:00+00:00,314.75,pin_bar,78.9,2.43,2026-05-07 04:00:00+00:00,310.49,take_profit,1.355,1.105,14
BPCL,5m,continuation,short,DBD,316.1000061035156,316.25,7.07,False,,False,True,True,True,2,2026-06-15 03:55:00+00:00,312.9,engulfing,78.4,4.34,2026-06-17 03:45:00+00:00,316.88,stop_loss,-1.273,-1.574,148
BPCL,5m,continuation,long,RBR,302.6000061035156,303.04998779296875,6.2,False,,False,False,True,True,1,2026-05-08 07:15:00+00:00,302.7,pin_bar,32.7,1.77,2026-05-08 08:10:00+00:00,301.99,stop_loss,-0.233,-0.533,11
BPCL,1h,continuation,long,RBR,278.3500061035156,279.2250061035156,5.17,False,,False,True,True,False,1,2026-03-23 03:45:00+00:00,279.95,pin_bar,20.8,2.24,2026-03-23 03:55:00+00:00,277.79,stop_loss,-0.77,-1.07,2
BPCL,1h,reversal,short,RBD,308.67498779296875,309.57501220703125,10.33,False,,False,True,True,False,1,2026-04-15 09:10:00+00:00,308.7,pin_bar,74.4,2.2,2026-04-15 09:30:00+00:00,310.19,stop_loss,-0.484,-0.784,4
BPCL,1h,continuation,short,DBD,289.0,292.75,3.68,False,,False,False,True,False,1,2026-03-27 03:45:00+00:00,290.45,pin_bar,79.3,1.64,2026-03-27 03:50:00+00:00,284.68,take_profit,1.987,1.737,1
BPCL,1h,continuation,short,DBD,289.0,292.75,3.68,False,,False,False,True,False,2,2026-04-01 03:55:00+00:00,288.25,pin_bar,75.1,1.78,2026-04-01 06:30:00+00:00,284.75,trailing_stop,1.214,0.915,31
BPCL,1h,continuation,short,DBD,296.45001220703125,297.75,6.39,False,,False,False,True,True,1,2026-03-27 03:45:00+00:00,290.45,pin_bar,79.3,1.64,2026-03-27 04:00:00+00:00,285.9,trailing_stop,1.567,1.268,3
BPCL,1h,continuation,long,RBR,276.54998779296875,277.6000061035156,7.76,False,,False,True,True,False,1,2026-03-23 03:45:00+00:00,279.95,pin_bar,20.8,2.24,2026-03-23 03:55:00+00:00,276.0,stop_loss,-1.412,-1.711,2
BPCL,1h,reversal,short,RBD,313.5,315.0,10.41,False,,False,True,True,False,1,2026-06-15 03:55:00+00:00,312.9,engulfing,78.4,4.34,2026-06-15 04:35:00+00:00,310.93,trailing_stop,0.631,0.332,8
BPCL,1h,continuation,long,RBR,281.0,282.3500061035156,3.76,False,,False,False,True,False,1,2026-05-20 03:45:00+00:00,281.95,pin_bar,21.1,2.79,2026-05-20 04:00:00+00:00,282.93,trailing_stop,0.346,0.046,3
BRITANNIA,5m,continuation,long,RBR,5807.0,5815.0,6.45,False,,False,True,True,True,1,2025-10-30 03:45:00+00:00,5813.0,pin_bar,14.4,2.9,2025-10-30 04:05:00+00:00,5795.39,stop_loss,-0.303,-0.603,4
BRITANNIA,5m,reversal,long,DBR,5680.5,5683.5,8.47,True,RBR,False,False,True,True,1,2026-04-30 03:45:00+00:00,5681.5,pin_bar,34.9,2.93,2026-04-30 04:10:00+00:00,5693.75,trailing_stop,0.216,-0.085,5
BRITANNIA,5m,continuation,short,DBD,5231.0,5234.5,12.92,False,,True,False,True,True,1,2026-06-17 09:30:00+00:00,5226.5,pin_bar,65.0,2.88,2026-06-18 03:50:00+00:00,5209.5,trailing_stop,0.325,0.026,7
BRITANNIA,5m,continuation,short,DBD,5220.0,5222.0,18.99,False,,False,False,True,True,1,2026-06-17 08:40:00+00:00,5221.0,pin_bar,65.5,1.58,2026-06-17 09:30:00+00:00,5232.44,stop_loss,-0.219,-0.519,10
BRITANNIA,1h,reversal,long,DBR,5379.5,5414.0,16.15,False,,False,False,True,False,1,2025-08-08 03:55:00+00:00,5420.5,pin_bar,34.1,1.32,2025-08-11 03:45:00+00:00,5368.74,stop_loss,-0.955,-1.254,73
BRITANNIA,1h,continuation,short,DBD,5350.0,5358.0,6.25,False,,False,False,True,False,1,2026-07-17 04:25:00+00:00,5350.0,pin_bar,65.4,2.29,2026-07-17 05:15:00+00:00,5338.0,trailing_stop,0.224,-0.076,10
CANBK,5m,continuation,long,RBR,127.7,127.76,16.95,True,RBR,False,True,True,True,1,2026-06-01 08:30:00+00:00,127.93,pin_bar,30.2,1.72,2026-06-02 03:45:00+00:00,127.44,stop_loss,-0.379,-0.679,18
CANBK,5m,continuation,long,RBR,134.68,134.77,11.58,False,,True,False,True,True,1,2026-06-18 08:55:00+00:00,134.68,pin_bar,34.9,1.58,2026-06-18 09:00:00+00:00,134.41,stop_loss,-0.2,-0.5,1
CANBK,5m,continuation,long,RBR,124.21,124.38,8.32,False,,False,False,True,True,1,2026-07-28 07:40:00+00:00,124.39,pin_bar,33.5,1.63,2026-07-28 08:40:00+00:00,124.63,trailing_stop,0.193,-0.107,12
CANBK,1h,continuation,long,RBR,122.83000183105469,123.19999694824219,7.13,False,,False,True,True,False,1,2026-03-30 09:50:00+00:00,123.55,pin_bar,31.5,2.89,2026-04-01 03:45:00+00:00,125.48,take_profit,1.563,1.313,2
CANBK,1h,continuation,long,RBR,121.80000305175781,122.08999633789062,6.34,False,,False,False,True,False,1,2026-04-02 06:50:00+00:00,122.35,pin_bar,30.5,2.41,2026-04-02 07:35:00+00:00,123.1,trailing_stop,0.617,0.317,9
CANBK,1h,continuation,short,DBD,145.61000061035156,146.3000030517578,10.41,False,,False,True,True,False,1,2026-04-22 04:15:00+00:00,145.35,pin_bar,68.2,1.42,2026-04-22 05:25:00+00:00,146.59,stop_loss,-0.855,-1.156,14
CANBK,1h,continuation,long,RBR,134.2100067138672,134.4600067138672,7.34,False,,False,False,True,False,1,2026-05-08 03:45:00+00:00,134.96,pin_bar,23.7,3.35,2026-05-08 08:25:00+00:00,133.94,stop_loss,-0.755,-1.054,56
CANBK,1h,continuation,long,RBR,132.3000030517578,133.08999633789062,5.96,False,,False,False,True,False,1,2026-05-29 06:10:00+00:00,132.89,pin_bar,33.2,1.65,2026-05-29 07:40:00+00:00,132.04,stop_loss,-0.643,-0.943,18
CANBK,1h,continuation,short,DBD,124.88999938964844,125.12999725341797,9.25,False,,True,False,True,False,1,2026-07-08 06:20:00+00:00,124.83,pin_bar,65.9,1.77,2026-07-08 07:20:00+00:00,124.44,trailing_stop,0.308,0.009,12
CGPOWER,5m,continuation,long,RBR,904.2,905.3,6.91,True,RBR,False,False,True,True,1,2026-07-13 03:45:00+00:00,905.75,pin_bar,17.8,1.95,2026-07-13 04:25:00+00:00,907.83,trailing_stop,0.229,-0.071,8
CGPOWER,5m,continuation,long,RBR,890.1,890.75,29.31,True,DBR,False,False,True,True,1,2026-09-11 03:50:00+00:00,893.95,pin_bar,24.8,2.38,2026-09-11 04:50:00+00:00,905.21,take_profit,1.26,1.009,12
CGPOWER,1h,continuation,long,RBR,663.7000122070312,669.4000244140625,6.69,False,,False,True,True,False,1,2026-03-23 03:45:00+00:00,670.3,pin_bar,24.0,2.03,2026-03-23 04:20:00+00:00,662.37,stop_loss,-1.183,-1.482,7
CGPOWER,1h,reversal,long,DBR,666.5,668.7999877929688,5.98,False,,False,True,True,False,1,2026-03-23 03:45:00+00:00,670.3,pin_bar,24.0,2.03,2026-03-23 04:10:00+00:00,665.17,stop_loss,-0.766,-1.065,5
CGPOWER,1h,continuation,short,DBD,836.0999755859375,839.9000244140625,5.84,False,,False,False,True,False,1,2026-04-28 09:05:00+00:00,835.0,pin_bar,72.5,5.22,2026-04-28 09:40:00+00:00,831.52,trailing_stop,0.416,0.116,7
CGPOWER,1h,continuation,short,DBD,824.0,827.0,5.19,False,,False,False,True,False,1,2026-05-05 06:45:00+00:00,822.7,pin_bar,73.2,4.02,2026-05-05 07:00:00+00:00,828.65,stop_loss,-0.724,-1.024,3
CGPOWER,1h,continuation,long,RBR,831.8499755859375,836.9000244140625,11.69,False,,False,False,True,False,1,2026-05-12 09:45:00+00:00,834.3,engulfing,32.9,3.56,2026-05-13 03:45:00+00:00,830.19,stop_loss,-0.493,-0.793,3
CGPOWER,1h,continuation,long,RBR,877.5499877929688,881.0,20.09,False,,False,True,True,False,1,2026-07-23 09:50:00+00:00,881.95,engulfing,29.2,2.18,2026-07-24 03:45:00+00:00,875.79,stop_loss,-0.698,-0.997,2
CGPOWER,1h,reversal,short,RBD,962.75,964.75,5.52,False,,False,False,True,False,1,2026-06-22 09:20:00+00:00,962.55,pin_bar,68.6,1.52,2026-06-23 04:30:00+00:00,960.3,trailing_stop,0.234,-0.066,17
CGPOWER,1h,reversal,short,RBD,962.75,964.75,5.52,False,,False,False,True,False,2,2026-06-29 09:50:00+00:00,961.75,pin_bar,75.1,4.79,2026-06-30 03:50:00+00:00,956.98,trailing_stop,0.496,0.197,3
CGPOWER,1h,reversal,short,RBD,962.75,964.75,5.52,False,,False,False,True,False,3,2026-07-01 03:45:00+00:00,962.45,pin_bar,65.5,3.47,2026-07-01 04:00:00+00:00,966.68,stop_loss,-0.439,-0.74,3
CGPOWER,1h,continuation,short,DBD,883.6500244140625,888.4000244140625,41.03,False,,False,False,True,True,1,2026-08-12 07:30:00+00:00,884.0,pin_bar,65.0,1.62,2026-08-13 03:45:00+00:00,890.18,stop_loss,-0.699,-0.999,28
CGPOWER,1h,continuation,short,DBD,883.6500244140625,888.4000244140625,41.03,False,,True,False,True,True,2,2026-08-13 09:55:00+00:00,886.55,pin_bar,65.2,4.24,2026-08-14 03:45:00+00:00,890.18,stop_loss,-0.409,-0.709,1
CHOLAFIN,5m,continuation,long,RBR,1572.9000244140625,1574.0999755859375,9.16,False,,False,False,True,True,1,2026-04-22 04:25:00+00:00,1575.4,pin_bar,28.1,12.39,2026-04-22 04:45:00+00:00,1569.75,stop_loss,-0.358,-0.658,4
CHOLAFIN,5m,continuation,short,DBD,1507.0,1508.5999755859375,15.41,False,,False,False,True,True,1,2026-06-12 03:50:00+00:00,1500.9,pin_bar,84.5,2.34,2026-06-12 05:30:00+00:00,1493.1,trailing_stop,0.52,0.22,20
CHOLAFIN,1h,reversal,short,RBD,1657.199951171875,1661.0,19.49,False,,False,True,True,False,1,2026-05-05 06:40:00+00:00,1657.7,pin_bar,71.3,10.03,2026-05-05 07:05:00+00:00,1664.32,stop_loss,-0.399,-0.7,5
CHOLAFIN,1h,continuation,short,DBD,1470.0,1474.300048828125,5.29,False,,False,False,True,False,1,2026-03-25 04:05:00+00:00,1466.8,pin_bar,82.2,2.96,2026-03-25 07:55:00+00:00,1477.25,stop_loss,-0.712,-1.013,46
CHOLAFIN,1h,continuation,short,DBD,1702.0999755859375,1711.9000244140625,3.41,False,,False,True,True,False,1,2026-05-06 03:50:00+00:00,1702.1,pin_bar,81.5,1.84,2026-05-06 05:10:00+00:00,1692.5,trailing_stop,0.564,0.264,16
